,l,ls,epi,smt,para
681,,,22,3,1
682,,,22,3,2
683,,,22,3,3
684,,,22,3,4
685,,,22,3,5
686,,,22,3,6
687,,,22,3,7
688,,,22,3,8
689,,,22,3,9
690,,,23,1,1
691,,,23,1,2
692,,,23,1,3
693,,,23,1,4
694,,,23,1,5
695,,,23,1,6
696,,,23,1,7
697,,,23,1,8
698,,,23,1,9
699,,,23,1,10
700,,,23,1,11
701,,,23,2,1
702,,,23,2,2
703,,,23,2,3
704,,,23,2,4
705,,,23,2,5
706,,,23,2,6
707,,,23,2,7
708,,,23,2,8
709,,,23,2,9
710,,,23,2,10
711,,,23,3,1
712,,,23,3,2
713,,,23,3,3
714,,,23,3,4
715,,,23,3,5
716,,,23,3,6
717,,,23,3,7
718,,,23,3,8
719,,,23,3,9
720,,,24,1,1
721,,,24,1,2
722,,,24,1,3
723,,,24,1,4
724,,,24,1,5
725,,,24,1,6
726,,,24,1,7
727,,,24,1,8
728,,,24,1,9
729,,,24,1,10
730,,,24,1,11
731,,,24,2,1
732,,,24,2,2
733,,,24,2,3
734,,,24,2,4
735,,,24,2,5
736,,,24,2,6
737,,,24,2,7
738,,,24,2,8
739,,,24,2,9
740,,,24,2,10
741,,,24,3,1
742,,,24,3,2
743,,,24,3,3
744,,,24,3,4
745,,,24,3,5
746,,,24,3,6
747,,,24,3,7
748,,,24,3,8
749,,,24,3,9
750,,,25,1,1
751,,,25,1,2
752,,,25,1,3
753,,,25,1,4
754,,,25,1,5
755,,,25,1,6
756,,,25,1,7
757,,,25,1,8
758,,,25,1,9
759,,,25,1,10
760,,,25,1,11
761,,,25,2,1
762,,,25,2,2
763,,,25,2,3
764,,,25,2,4
765,,,25,2,5
766,,,25,2,6
767,,,25,2,7
768,,,25,2,8
769,,,25,2,9
770,,,25,2,10
771,,,25,3,1
772,,,25,3,2
773,,,25,3,3
774,,,25,3,4
775,,,25,3,5
776,,,25,3,6
777,,,25,3,7
778,,,25,3,8
779,,,25,3,9
780,,,26,1,1
781,,,26,1,2
782,,,26,1,3
783,,,26,1,4
784,,,26,1,5
785,,,26,1,6
786,,,26,1,7
787,,,26,1,8
788,,,26,1,9
789,,,26,1,10
790,,,26,1,11
791,,,26,2,1
792,,,26,2,2
793,,,26,2,3
794,,,26,2,4
795,,,26,2,5
796,,,26,2,6
797,,,26,2,7
798,,,26,2,8
799,,,26,2,9
800,,,26,2,10
801,,,26,3,1
802,,,26,3,2
803,,,26,3,3
804,,,26,3,4
805,,,26,3,5
806,,,26,3,6
807,,,26,3,7
808,,,26,3,8
809,,,26,3,9
810,,,27,1,1
811,,,27,1,2
812,,,27,1,3
813,,,27,1,4
814,,,27,1,5
815,,,27,1,6
816,,,27,1,7
817,,,27,1,8
818,,,27,1,9
819,,,27,1,10
820,,,27,1,11
821,,,27,2,1
822,,,27,2,2
823,,,27,2,3
824,,,27,2,4
825,,,27,2,5
826,,,27,2,6
827,,,27,2,7
828,,,27,2,8
829,,,27,2,9
830,,,27,2,10
831,,,27,3,1
832,,,27,3,2
833,,,27,3,3
834,,,27,3,4
835,,,27,3,5
836,,,27,3,6
837,,,27,3,7
838,,,27,3,8
839,,,27,3,9
840,,,28,1,1
841,,,28,1,2
842,,,28,1,3
843,,,28,1,4
844,,,28,1,5
845,,,28,1,6
846,,,28,1,7
847,,,28,1,8
848,,,28,1,9
849,,,28,1,10
850,,,28,1,11
851,,,28,2,1
852,,,28,2,2
853,,,28,2,3
854,,,28,2,4
855,,,28,2,5
856,,,28,2,6
857,,,28,2,7
858,,,28,2,8
859,,,28,2,9
860,,,28,2,10
861,,,28,3,1
862,,,28,3,2
863,,,28,3,3
864,,,28,3,4
865,,,28,3,5
866,,,28,3,6
867,,,28,3,7
868,,,28,3,8
869,,,28,3,9
870,,,29,1,1
871,,,29,1,2
872,,,29,1,3
873,,,29,1,4
