,n,l,i,epi,smt,para
468,0.9597146335714525,0.29506870428468085,0.8466918763368461,5,5.000000000000002,5.0
469,0.9599175067098232,0.29503841333590025,0.8466852886756794,5,5.100000000000001,5.1
470,0.9601125312119062,0.2950093425041202,0.8466789663649795,5,5.200000000000002,5.2
471,0.9603001532630695,0.2949814197078589,0.8466728937284985,5,5.3000000000000025,5.3
472,0.9604807858964682,0.2949545784219603,0.8466670562983789,5,5.400000000000002,5.4
473,0.9606548120130532,0.2949287571532804,0.8466614407011216,5,5.500000000000002,5.5
474,0.9608225870775958,0.2949038989745812,0.8466560345562145,5,5.600000000000002,5.6
475,0.9609844415305503,0.2948799511092009,0.846650826385816,5,5.700000000000003,5.7
476,0.9611406829501074,0.29485686456017346,0.8466458055340897,5,5.8000000000000025,5.8
477,0.9612915979940406,0.2948345937783923,0.8466409620950363,5,5.900000000000002,5.9
478,0.9614374541470916,0.2948130963650187,0.8466362868477789,5,6.000000000000003,6.0
479,0.9615785012962416,0.29479233280423817,0.8466317711984331,5,6.100000000000003,6.1
480,0.9538769695264976,0.2959623544346378,0.8468862269473707,6,3.2,3.2
481,0.9543694963706484,0.2958853048184613,0.8468694702334101,6,3.3000000000000003,3.3
482,0.9548328842933204,0.2958130926111123,0.8468537655568251,6,3.4000000000000004,3.4
483,0.9552696389078504,0.29574527816634977,0.8468390173035601,6,3.5000000000000004,3.5
484,0.9556819870565908,0.2956814733553818,0.8468251410635488,6,3.6000000000000005,3.6
485,0.9560719144810809,0.29562133425795617,0.8468120620411801,6,3.7000000000000006,3.7
486,0.9564411975504795,0.2955645550603745,0.846799713728235,6,3.8000000000000007,3.8
487,0.956791430112829,0.29551086293461876,0.8467880367902049,6,3.900000000000001,3.9
488,0.9571240463213587,0.295460013719731,0.8467769781270827,6,4.000000000000001,4.0
489,0.9574403401219679,0.2954117882628511,0.8467664900776058,6,4.100000000000001,4.1
490,0.9577414819577701,0.2953659893054525,0.8467565297420847,6,4.200000000000001,4.2
491,0.958028533143182,0.2953224388225569,0.8467470584037302,6,4.300000000000001,4.3
492,0.958302458277993,0.29528097573993334,0.8467380410322006,6,4.400000000000001,4.4
493,0.9585641360060686,0.29524145396823936,0.846729445856046,6,4.500000000000002,4.5
494,0.9588143683704217,0.295203740704,0.846721243993237,6,4.600000000000001,4.6
495,0.9590538889736181,0.29516771495619365,0.8467134091307006,6,4.700000000000001,4.7
496,0.9592833701176414,0.2951332662642845,0.8467059172455321,6,4.800000000000002,4.8
497,0.9595034290689899,0.29510029357935286,0.8466987463616585,6,4.900000000000002,4.9
498,0.9597146335714525,0.29506870428468085,0.8466918763368461,6,5.000000000000002,5.0
499,0.9599175067098232,0.29503841333590025,0.8466852886756794,6,5.100000000000001,5.1
500,0.9601125312119062,0.2950093425041202,0.8466789663649795,6,5.200000000000002,5.2
501,0.9603001532630695,0.2949814197078589,0.8466728937284985,6,5.3000000000000025,5.3
502,0.9604807858964682,0.2949545784219603,0.8466670562983789,6,5.400000000000002,5.4
503,0.9606548120130532,0.2949287571532804,0.8466614407011216,6,5.500000000000002,5.5
504,0.9608225870775958,0.2949038989745812,0.8466560345562145,6,5.600000000000002,5.6
505,0.9609844415305503,0.2948799511092009,0.846650826385816,6,5.700000000000003,5.7
506,0.9611406829501074,0.29485686456017346,0.8466458055340897,6,5.8000000000000025,5.8
507,0.9612915979940406,0.2948345937783923,0.8466409620950363,6,5.900000000000002,5.9
508,0.9614374541470916,0.2948130963650187,0.8466362868477789,6,6.000000000000003,6.0
509,0.9615785012962416,0.29479233280423817,0.8466317711984331,6,6.100000000000003,6.1
510,0.9538769695264976,0.2959623544346378,0.8468862269473707,7,3.2,3.2
511,0.9543694963706484,0.2958853048184613,0.8468694702334101,7,3.3000000000000003,3.3
512,0.9548328842933204,0.2958130926111123,0.8468537655568251,7,3.4000000000000004,3.4
513,0.9552696389078504,0.29574527816634977,0.8468390173035601,7,3.5000000000000004,3.5
514,0.9556819870565908,0.2956814733553818,0.8468251410635488,7,3.6000000000000005,3.6
515,0.9560719144810809,0.29562133425795617,0.8468120620411801,7,3.7000000000000006,3.7
516,0.9564411975504795,0.2955645550603745,0.846799713728235,7,3.8000000000000007,3.8
517,0.956791430112829,0.29551086293461876,0.8467880367902049,7,3.900000000000001,3.9
518,0.9571240463213587,0.295460013719731,0.8467769781270827,7,4.000000000000001,4.0
519,0.9574403401219679,0.2954117882628511,0.8467664900776058,7,4.100000000000001,4.1
520,0.9577414819577701,0.2953659893054525,0.8467565297420847,7,4.200000000000001,4.2
521,0.958028533143182,0.2953224388225569,0.8467470584037302,7,4.300000000000001,4.3
522,0.958302458277993,0.29528097573993334,0.8467380410322006,7,4.400000000000001,4.4
523,0.9585641360060686,0.29524145396823936,0.846729445856046,7,4.500000000000002,4.5
524,0.9588143683704217,0.295203740704,0.846721243993237,7,4.600000000000001,4.6
525,0.9590538889736181,0.29516771495619365,0.8467134091307006,7,4.700000000000001,4.7
526,0.9592833701176414,0.2951332662642845,0.8467059172455321,7,4.800000000000002,4.8
527,0.9595034290689899,0.29510029357935286,0.8466987463616585,7,4.900000000000002,4.9
528,0.9597146335714525,0.29506870428468085,0.8466918763368461,7,5.000000000000002,5.0
529,0.9599175067098232,0.29503841333590025,0.8466852886756794,7,5.100000000000001,5.1
530,0.9601125312119062,0.2950093425041202,0.8466789663649795,7,5.200000000000002,5.2
531,0.9603001532630695,0.2949814197078589,0.8466728937284985,7,5.3000000000000025,5.3
532,0.9604807858964682,0.2949545784219603,0.8466670562983789,7,5.400000000000002,5.4
533,0.9606548120130532,0.2949287571532804,0.8466614407011216,7,5.500000000000002,5.5
534,0.9608225870775958,0.2949038989745812,0.8466560345562145,7,5.600000000000002,5.6
535,0.9609844415305503,0.2948799511092009,0.846650826385816,7,5.700000000000003,5.7
536,0.9611406829501074,0.29485686456017346,0.8466458055340897,7,5.8000000000000025,5.8
537,0.9612915979940406,0.2948345937783923,0.8466409620950363,7,5.900000000000002,5.9
538,0.9614374541470916,0.2948130963650187,0.8466362868477789,7,6.000000000000003,6.0
539,0.9615785012962416,0.29479233280423817,0.8466317711984331,7,6.100000000000003,6.1
540,0.9538769695264976,0.2959623544346378,0.8468862269473707,8,3.2,3.2
541,0.9543694963706484,0.2958853048184613,0.8468694702334101,8,3.3000000000000003,3.3
542,0.9548328842933204,0.2958130926111123,0.8468537655568251,8,3.4000000000000004,3.4
543,0.9552696389078504,0.29574527816634977,0.8468390173035601,8,3.5000000000000004,3.5
544,0.9556819870565908,0.2956814733553818,0.8468251410635488,8,3.6000000000000005,3.6
545,0.9560719144810809,0.29562133425795617,0.8468120620411801,8,3.7000000000000006,3.7
546,0.9564411975504795,0.2955645550603745,0.846799713728235,8,3.8000000000000007,3.8
547,0.956791430112829,0.29551086293461876,0.8467880367902049,8,3.900000000000001,3.9
548,0.9571240463213587,0.295460013719731,0.8467769781270827,8,4.000000000000001,4.0
549,0.9574403401219679,0.2954117882628511,0.8467664900776058,8,4.100000000000001,4.1
550,0.9577414819577701,0.2953659893054525,0.8467565297420847,8,4.200000000000001,4.2
551,0.958028533143182,0.2953224388225569,0.8467470584037302,8,4.300000000000001,4.3
552,0.958302458277993,0.29528097573993334,0.8467380410322006,8,4.400000000000001,4.4
553,0.9585641360060686,0.29524145396823936,0.846729445856046,8,4.500000000000002,4.5
554,0.9588143683704217,0.295203740704,0.846721243993237,8,4.600000000000001,4.6
555,0.9590538889736181,0.29516771495619365,0.8467134091307006,8,4.700000000000001,4.7
556,0.9592833701176414,0.2951332662642845,0.8467059172455321,8,4.800000000000002,4.8
557,0.9595034290689899,0.29510029357935286,0.8466987463616585,8,4.900000000000002,4.9
558,0.9597146335714525,0.29506870428468085,0.8466918763368461,8,5.000000000000002,5.0
559,0.9599175067098232,0.29503841333590025,0.8466852886756794,8,5.100000000000001,5.1
560,0.9601125312119062,0.2950093425041202,0.8466789663649795,8,5.200000000000002,5.2
